éûçè,cell_1(V),cell_2(V),cell_3(V),cell_4(V),cell_5(V),cell_6(V),cell_7(V),cell_8(V),cell_9(V),cell_10(V),cell_11(V),cell_12(V),cell_13(V),cell_14(V),cell_15(V),cell_16(V)
11:37:01,3.1616,3.1543,3.1717,3.1308,3.1574,3.1916,3.1479,3.1706,3.0624,3.1568,3.1364,3.1498,3.1597,3.1053,3.0817,3.1202
11:37:02,3.1616,3.1543,3.1717,3.1308,3.1574,3.1916,3.1479,3.1706,3.0624,3.1568,3.1364,3.1498,3.1632,3.1086,3.0854,3.1233
11:37:03,3.1671,3.1591,3.1746,3.1355,3.1604,3.1956,3.1524,3.1736,3.0694,3.1607,3.1394,3.1535,3.1633,3.1096,3.088,3.1254
11:37:04,3.1671,3.1591,3.1757,3.1365,3.1627,3.1972,3.1533,3.1755,3.0723,3.1619,3.1394,3.1535,3.1672,3.1116,3.0903,3.127
11:37:05,3.1688,3.162,3.1706,3.161,3.1546,3.1689,3.1559,3.1771,3.076,3.1643,3.1431,3.157,3.1628,3.122,3.094,3.1304
11:37:06,3.1688,3.162,3.1706,3.161,3.1546,3.1689,3.1559,3.1771,3.076,3.1643,3.1431,3.157,3.116,3.139,3.0996,3.1346
11:37:07,3.1606,3.1643,3.1649,3.1758,3.1532,3.1638,3.2113,3.1685,3.1001,3.1152,3.1844,3.1973,3.1163,3.1401,3.1013,3.1361
11:37:08,3.1611,3.1666,3.167,3.1779,3.1566,3.1652,3.212,3.1696,3.102,3.1168,3.1869,3.1996,3.1198,3.1415,3.1033,3.1381
11:37:09,3.1641,3.1673,3.1684,3.1795,3.1569,3.1663,3.2147,3.1724,3.1052,3.1195,3.1893,3.2011,3.1209,3.1444,3.1071,3.1403
11:37:10,3.1644,3.1694,3.1701,3.1817,3.1581,3.1694,3.2161,3.1738,3.1104,3.1209,3.1916,3.2024,3.1223,3.1467,3.1103,3.1432
11:37:11,3.1644,3.1694,3.1701,3.1817,3.1581,3.1694,3.2161,3.1738,3.1104,3.1209,3.1916,3.2024,3.1251,3.1498,3.1131,3.1463
11:37:12,3.1681,3.1716,3.1724,3.1852,3.1613,3.1719,3.2189,3.1753,3.1148,3.1249,3.1942,3.2062,3.1254,3.1511,3.1143,3.1472
11:37:13,3.1695,3.1739,3.1736,3.1864,3.1623,3.1722,3.2195,3.1766,3.1162,3.126,3.1958,3.2074,3.1284,3.1535,3.118,3.15
11:37:14,3.1705,3.1747,3.1752,3.1891,3.1634,3.1737,3.2223,3.1777,3.1197,3.1285,3.1971,3.2072,3.1297,3.1549,3.1196,3.1511
11:37:15,3.1723,3.1761,3.1768,3.1907,3.1661,3.1756,3.2227,3.1785,3.122,3.129,3.1983,3.2104,3.1307,3.1569,3.1224,3.1535
11:37:16,3.1734,3.1764,3.1771,3.1924,3.1673,3.1765,3.2237,3.1805,3.1232,3.1301,3.2002,3.2115,3.1327,3.1586,3.124,3.1535
11:37:17,3.1762,3.1796,3.1793,3.1944,3.1682,3.1786,3.2256,3.1822,3.1288,3.1329,3.202,3.214,3.1335,3.1605,3.1266,3.1574
11:37:18,3.1771,3.1804,3.1805,3.1959,3.1704,3.1795,3.2267,3.1829,3.129,3.1337,3.2032,3.2148,3.1365,3.1633,3.1294,3.159
11:37:19,3.1785,3.181,3.1808,3.1975,3.1704,3.1809,3.2286,3.1831,3.133,3.1365,3.2041,3.2167,3.1369,3.1651,3.1317,3.1614
11:37:20,3.1792,3.1827,3.1831,3.1991,3.1731,3.1824,3.229,3.1854,3.1354,3.1372,3.2055,3.2174,3.1385,3.1661,3.1333,3.163
11:37:21,3.18,3.1827,3.1836,3.2012,3.1731,3.1824,3.229,3.1854,3.1354,3.1372,3.2065,3.2174,3.1404,3.167,3.1345,3.1633
11:37:22,3.182,3.1848,3.1848,3.2022,3.1745,3.1847,3.2311,3.1873,3.1405,3.14,3.2088,3.2204,3.1423,3.1705,3.138,3.1667
11:37:23,3.184,3.186,3.1854,3.2031,3.1757,3.1852,3.2323,3.1878,3.1412,3.1414,3.2105,3.2206,3.1435,3.1714,3.1393,3.1672
11:37:24,3.1842,3.1874,3.1875,3.2057,3.1762,3.1871,3.2351,3.1887,3.1447,3.1428,3.2112,3.2225,3.1444,3.173,3.1421,3.1696
11:37:25,3.1854,3.1885,3.1876,3.2071,3.179,3.1877,3.2354,3.1906,3.1463,3.1451,3.213,3.2232,3.1469,3.1754,3.1445,3.1707
11:37:26,3.1881,3.1897,3.1892,3.2089,3.1788,3.1896,3.2375,3.1911,3.1494,3.1456,3.2137,3.2243,3.147,3.1761,3.1454,3.1723
11:37:27,3.1881,3.1909,3.1908,3.2099,3.1799,3.1899,3.2373,3.1915,3.1511,3.1473,3.2147,3.2258,3.1474,3.1763,3.1468,3.1737
11:37:28,3.1884,3.1916,3.1908,3.2111,3.182,3.1915,3.2387,3.1929,3.1532,3.1489,3.2166,3.227,3.15,3.1794,3.1489,3.1749
11:37:29,3.1912,3.1927,3.1923,3.2131,3.1829,3.1929,3.2405,3.1936,3.1559,3.1499,3.2179,3.2277,3.1507,3.1803,3.1512,3.1765
