,,,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,é¸àÕâ∑ìx,ìdírç∂ëO,ìdírâEëO,ìdírç∂å„,ëÊ021ì¸óÕ,ëÊÇOÇQÇQì¸óÕ,ëÊÇOÇQÇRì¸óÕ,ëÊÇOÇQÇSì¸óÕ,ëÊÇOÇQÇTì¸óÕ,ëÊÇOÇQÇUì¸óÕ,ëÊÇOÇQÇVì¸óÕ,ëÊÇOÇQÇWì¸óÕ,ëÊÇOÇQÇXì¸óÕ,ëÊÇOÇRÇOì¸óÕ,ëÊÇOÇRÇPì¸óÕ,ëÊÇOÇRÇQì¸óÕ,ëÊÇOÇRÇRì¸óÕ,ëÊÇOÇRÇSì¸óÕ,ëÊÇOÇRÇTì¸óÕ,ëÊÇOÇRÇUì¸óÕ,ëÊÇOÇRÇVì¸óÕ,ëÊÇOÇRÇWì¸óÕ,ëÊÇOÇRÇXì¸óÕ,ëÊÇOÇSÇOì¸óÕ,ëÊÇOÇSÇPì¸óÕ,ëÊÇOÇSÇQì¸óÕ,ëÊÇOÇSÇRì¸óÕ,ëÊÇOÇSÇSì¸óÕ,ëÊÇOÇSÇTì¸óÕ,ëÊÇOÇSÇUì¸óÕ,ëÊÇOÇSÇVì¸óÕ,ëÊÇOÇSÇWì¸óÕ,ëÊÇOÇSÇXì¸óÕ,ëÊÇOÇTÇOì¸óÕ,ëÊÇOÇTÇPì¸óÕ,ëÊÇOÇTÇQì¸óÕ,ëÊÇOÇTÇRì¸óÕ,ëÊÇOÇTÇSì¸óÕ,ëÊÇOÇTÇTì¸óÕ,ëÊÇOÇTÇUì¸óÕ,ëÊÇOÇTÇVì¸óÕ,ëÊÇOÇTÇWì¸óÕ,ëÊÇOÇTÇXì¸óÕ,ëÊÇOÇUÇOì¸óÕ,ëÊÇOÇUÇPì¸óÕ,ëÊÇOÇUÇQì¸óÕ,ëÊÇOÇUÇRì¸óÕ,ëÊÇOÇUÇSì¸óÕ,ëÊÇOÇUÇTì¸óÕ,ëÊÇOÇUÇUì¸óÕ,ëÊÇOÇUÇVì¸óÕ,ëÊÇOÇUÇWì¸óÕ,ëÊÇOÇUÇXì¸óÕ,ëÊÇOÇVÇOì¸óÕ,ëÊÇOÇVÇPì¸óÕ,ëÊÇOÇVÇQì¸óÕ,ëÊÇOÇVÇRì¸óÕ,ëÊÇOÇVÇSì¸óÕ,ëÊÇOÇVÇTì¸óÕ,ëÊÇOÇVÇUì¸óÕ,ëÊÇOÇVÇVì¸óÕ,ëÊÇOÇVÇWì¸óÕ,ëÊÇOÇVÇXì¸óÕ,ëÊÇOÇWÇOì¸óÕ,ëÊÇOÇWÇPì¸óÕ,ëÊÇOÇWÇQì¸óÕ,ëÊÇOÇWÇRì¸óÕ,ëÊÇOÇWÇSì¸óÕ,ëÊÇOÇWÇTì¸óÕ,ëÊÇOÇWÇUì¸óÕ,ëÊÇOÇWÇVì¸óÕ,ëÊÇOÇWÇWì¸óÕ,ëÊÇOÇWÇXì¸óÕ,ëÊÇOÇXÇOì¸óÕ,ëÊÇOÇXÇPì¸óÕ,ëÊÇOÇXÇQì¸óÕ,ëÊÇOÇXÇRì¸óÕ,ëÊÇOÇXÇSì¸óÕ,ëÊÇOÇXÇTì¸óÕ,ëÊÇOÇXÇUì¸óÕ,ëÊÇOÇXÇVì¸óÕ,ëÊÇOÇXÇWì¸óÕ,ëÊÇOÇXÇXì¸óÕ,ëÊÇPÇOÇOì¸óÕ,ëÊÇPÇOÇPì¸óÕ,ëÊÇPÇOÇQì¸óÕ,ëÊÇPÇOÇRì¸óÕ,ëÊÇPÇOÇSì¸óÕ,ëÊÇPÇOÇTì¸óÕ,ëÊÇPÇOÇUì¸óÕ,ëÊÇPÇOÇVì¸óÕ,ëÊÇPÇOÇWì¸óÕ,ëÊÇPÇOÇXì¸óÕ,ëÊÇPÇPÇOì¸óÕ,ëÊÇPÇPÇPì¸óÕ,ëÊÇPÇPÇQì¸óÕ,ëÊÇPÇPÇRì¸óÕ,ëÊÇPÇPÇSì¸óÕ,ëÊÇPÇPÇTì¸óÕ,ëÊÇPÇPÇUì¸óÕ,ëÊÇPÇPÇVì¸óÕ,ëÊÇPÇPÇWì¸óÕ,ëÊÇPÇPÇXì¸óÕ,ëÊÇPÇQÇOì¸óÕ,ëÊÇPÇQÇPì¸óÕ,ëÊÇPÇQÇQì¸óÕ,ëÊÇPÇQÇRì¸óÕ,ëÊÇPÇQÇSì¸óÕ,ëÊÇPÇQÇTì¸óÕ,ëÊÇPÇQÇUì¸óÕ,ëÊÇPÇQÇVì¸óÕ,ëÊÇPÇQÇWì¸óÕ
2023/11/20,14:06:07,0,    3.2272,    3.2151,    3.2222,    3.2248,    3.2151,    3.2190,    3.2234,    3.2180,    3.2167,    3.2126,    3.2270,    3.2179,    3.2232,    3.2299,    3.2198,    3.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:07,5,    3.2272,    3.2151,    3.2222,    3.2248,    3.2151,    3.2204,    3.2234,    3.2197,    3.2177,    3.2138,    3.2295,    3.2193,    3.2249,    3.2312,    3.2210,    3.2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:08,0,    3.2302,    3.2168,    3.2233,    3.2262,    3.2169,    3.2211,    3.2252,    3.2204,    3.2186,    3.2152,    3.2298,    3.2203,    3.2260,    3.2327,    3.2217,    3.2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:08,5,    3.2302,    3.2175,    3.2243,    3.2274,    3.2179,    3.2227,    3.2262,    3.2215,    3.2195,    3.2152,    3.2298,    3.2203,    3.2265,    3.2325,    3.2228,    3.2257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:09,0,    3.2302,    3.2175,    3.2243,    3.2274,    3.2179,    3.2227,    3.2262,    3.2215,    3.2195,    3.2152,    3.2298,    3.2203,    3.2265,    3.2325,    3.2228,    3.2257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:09,5,    3.2302,    3.2175,    3.2243,    3.2274,    3.2179,    3.2227,    3.2262,    3.2215,    3.2195,    3.2152,    3.2298,    3.2203,    3.2281,    3.2339,    3.2245,    3.2259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:10,0,    3.2330,    3.2209,    3.2273,    3.2302,    3.2207,    3.2242,    3.2280,    3.2242,    3.2214,    3.2185,    3.2331,    3.2236,    3.2288,    3.2346,    3.2252,    3.2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:10,5,    3.2330,    3.2209,    3.2273,    3.2302,    3.2216,    3.2255,    3.2280,    3.2256,    3.2231,    3.2196,    3.2328,    3.2236,    3.2288,    3.2353,    3.2259,    3.2283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:11,0,    3.2330,    3.2217,    3.2284,    3.2311,    3.2228,    3.2267,    3.2283,    3.2262,    3.2240,    3.2201,    3.2340,    3.2262,    3.2307,    3.2353,    3.2259,    3.2283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:11,5,    3.2335,    3.2228,    3.2292,    3.2322,    3.2238,    3.2265,    3.2303,    3.2262,    3.2240,    3.2201,    3.2340,    3.2262,    3.2314,    3.2371,    3.2272,    3.2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:12,0,    3.2352,    3.2236,    3.2296,    3.2327,    3.2242,    3.2276,    3.2310,    3.2281,    3.2249,    3.2211,    3.2352,    3.2266,    3.2314,    3.2371,    3.2280,    3.2304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:12,5,    3.2361,    3.2243,    3.2296,    3.2327,    3.2242,    3.2276,    3.2310,    3.2281,    3.2251,    3.2222,    3.2356,    3.2280,    3.2311,    3.2376,    3.2286,    3.2306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:13,0,    3.2356,    3.2247,    3.2314,    3.2339,    3.2247,    3.2286,    3.2320,    3.2284,    3.2266,    3.2225,    3.2358,    3.2289,    3.2319,    3.2380,    3.2296,    3.2315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:13,5,    3.2356,    3.2247,    3.2314,    3.2339,    3.2263,    3.2288,    3.2315,    3.2297,    3.2261,    3.2233,    3.2374,    3.2287,    3.2319,    3.2380,    3.2296,    3.2315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:14,0,    3.2372,    3.2260,    3.2319,    3.2352,    3.2270,    3.2288,    3.2315,    3.2297,    3.2261,    3.2233,    3.2374,    3.2287,    3.2339,    3.2390,    3.2305,    3.2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:14,5,    3.2375,    3.2267,    3.2322,    3.2350,    3.2276,    3.2307,    3.2326,    3.2304,    3.2268,    3.2247,    3.2374,    3.2305,    3.2339,    3.2397,    3.2312,    3.2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:15,0,    3.2375,    3.2267,    3.2322,    3.2350,    3.2276,    3.2307,    3.2326,    3.2304,    3.2268,    3.2247,    3.2374,    3.2305,    3.2339,    3.2397,    3.2312,    3.2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:15,5,    3.2374,    3.2270,    3.2333,    3.2355,    3.2297,    3.2318,    3.2334,    3.2323,    3.2286,    3.2250,    3.2391,    3.2317,    3.2350,    3.2406,    3.2323,    3.2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:16,0,    3.2386,    3.2284,    3.2336,    3.2367,    3.2290,    3.2308,    3.2347,    3.2318,    3.2291,    3.2264,    3.2393,    3.2324,    3.2355,    3.2406,    3.2330,    3.2341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:16,5,    3.2386,    3.2284,    3.2336,    3.2367,    3.2290,    3.2308,    3.2347,    3.2318,    3.2291,    3.2264,    3.2393,    3.2324,    3.2355,    3.2406,    3.2330,    3.2341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:17,0,    3.2389,    3.2291,    3.2345,    3.2378,    3.2311,    3.2334,    3.2350,    3.2341,    3.2302,    3.2275,    3.2388,    3.2336,    3.2355,    3.2406,    3.2330,    3.2341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:17,5,    3.2403,    3.2291,    3.2352,    3.2381,    3.2311,    3.2334,    3.2350,    3.2341,    3.2302,    3.2275,    3.2405,    3.2338,    3.2365,    3.2417,    3.2340,    3.2357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:18,0,    3.2403,    3.2291,    3.2352,    3.2381,    3.2309,    3.2329,    3.2355,    3.2341,    3.2310,    3.2289,    3.2407,    3.2347,    3.2365,    3.2417,    3.2340,    3.2357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:18,5,    3.2396,    3.2309,    3.2366,    3.2387,    3.2328,    3.2335,    3.2359,    3.2355,    3.2324,    3.2285,    3.2410,    3.2352,    3.2365,    3.2417,    3.2340,    3.2357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:19,0,    3.2396,    3.2309,    3.2366,    3.2387,    3.2328,    3.2335,    3.2366,    3.2362,    3.2316,    3.2294,    3.2421,    3.2355,    3.2379,    3.2425,    3.2353,    3.2371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:19,5,    3.2416,    3.2309,    3.2370,    3.2397,    3.2330,    3.2344,    3.2369,    3.2360,    3.2316,    3.2294,    3.2421,    3.2355,    3.2374,    3.2431,    3.2360,    3.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:20,0,    3.2421,    3.2314,    3.2370,    3.2397,    3.2330,    3.2344,    3.2369,    3.2360,    3.2321,    3.2304,    3.2416,    3.2366,    3.2374,    3.2431,    3.2360,    3.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:20,5,    3.2414,    3.2319,    3.2378,    3.2402,    3.2330,    3.2356,    3.2373,    3.2358,    3.2333,    3.2306,    3.2417,    3.2364,    3.2379,    3.2427,    3.2365,    3.2385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:21,0,    3.2414,    3.2319,    3.2378,    3.2402,    3.2346,    3.2349,    3.2373,    3.2381,    3.2331,    3.2306,    3.2428,    3.2371,    3.2388,    3.2436,    3.2372,    3.2383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:21,5,    3.2423,    3.2324,    3.2380,    3.2406,    3.2346,    3.2358,    3.2373,    3.2381,    3.2331,    3.2306,    3.2428,    3.2371,    3.2390,    3.2441,    3.2372,    3.2383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:22,0,    3.2423,    3.2324,    3.2380,    3.2406,    3.2346,    3.2358,    3.2373,    3.2381,    3.2331,    3.2306,    3.2428,    3.2371,    3.2390,    3.2441,    3.2372,    3.2383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:22,5,    3.1195,    3.1294,    3.1412,    3.1477,    3.1422,    3.1600,    3.1689,    3.1652,    3.0972,    3.0795,    3.0767,    3.0849,    3.1134,    3.1109,    3.0705,    3.1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:23,0,    3.1795,    3.1732,    3.1412,    3.1477,    3.1422,    3.1600,    3.1689,    3.1652,    3.1693,    3.1630,    3.1735,    3.1628,    3.1711,    3.1782,    3.1621,    3.1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:23,5,    3.1341,    3.1104,    3.0974,    3.0748,    3.0494,    3.1751,    3.1799,    3.1731,    3.1741,    3.1684,    3.1761,    3.1638,    3.1784,    3.1843,    3.1673,    3.1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:24,0,    3.1341,    3.1104,    3.0974,    3.0748,    3.0494,    3.0732,    3.0763,    3.0586,    3.0720,    3.0474,    3.0397,    3.0149,    3.0821,    3.0782,    3.0320,    3.0608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:24,5,    3.0476,    3.0555,    3.0443,    3.0262,    3.0001,    3.0257,    3.0290,    3.0011,    3.0155,    3.0002,    2.9845,    2.9498,    3.0253,    3.0310,    3.0320,    3.0608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:25,0,    3.0476,    3.0555,    3.0443,    3.0262,    3.0001,    3.0257,    3.0290,    3.0011,    3.0155,    3.0002,    2.9845,    2.9498,    3.0253,    3.0310,    2.9740,    3.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:25,5,    3.0476,    3.0555,    3.0443,    3.0262,    3.0001,    3.0257,    3.0290,    3.0011,    3.0155,    3.0002,    2.9845,    2.9498,    2.9424,    2.9572,    2.9032,    2.9463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:26,0,    2.9370,    2.9371,    2.9590,    2.9437,    2.9013,    2.9500,    2.9597,    2.9249,    2.9425,    2.9282,    2.9206,    2.8838,    2.9424,    2.9572,    2.9032,    2.9463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:26,5,    2.8866,    2.9118,    2.8972,    2.8674,    2.8684,    2.9313,    2.9274,    2.9055,    2.9256,    2.9176,    2.9025,    2.8786,    2.9095,    2.9322,    2.9224,    2.8944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:27,0,    2.8866,    2.9118,    2.8972,    2.8674,    2.8448,    2.9135,    2.9025,    2.8791,    2.8983,    2.8961,    2.8726,    2.8515,    2.9095,    2.9322,    2.9224,    2.8944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:27,5,    2.8757,    2.8965,    2.8862,    2.8541,    2.8238,    2.9000,    2.9025,    2.8791,    2.8983,    2.8961,    2.8726,    2.8515,    2.8323,    2.8584,    2.8955,    2.8685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:28,0,    2.8214,    2.8470,    2.8335,    2.7977,    2.7639,    2.8599,    2.8513,    2.8099,    2.8577,    2.8412,    2.8178,    2.7913,    2.8323,    2.8584,    2.8424,    2.8231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:28,5,    2.8202,    2.8448,    2.8335,    2.7977,    2.7639,    2.8599,    2.8513,    2.8099,    2.8273,    2.8138,    2.8015,    2.7696,    2.7921,    2.8283,    2.8211,    2.8030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:29,0,    2.8012,    2.8245,    2.7990,    2.7878,    2.7416,    2.8417,    2.8440,    2.7923,    2.8154,    2.8070,    2.8000,    2.7492,    2.7733,    2.8173,    2.8162,    2.7905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:29,5,    2.8012,    2.8245,    2.7990,    2.7523,    2.7081,    2.8141,    2.8115,    2.7501,    2.7779,    2.7673,    2.7549,    2.7492,    2.7308,    2.7789,    2.7729,    2.7512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:30,0,    2.7710,    2.8056,    2.7887,    2.7541,    2.7203,    2.8372,    2.8290,    2.7624,    2.7905,    2.7847,    2.7750,    2.7105,    2.7366,    2.7789,    2.7729,    2.7512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:30,5,    2.7585,    2.7884,    2.7613,    2.7204,    2.6749,    2.8019,    2.8068,    2.7624,    2.7905,    2.7847,    2.7750,    2.7105,    2.7203,    2.7729,    2.7699,    2.7612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:31,0,    2.7455,    2.7812,    2.7517,    2.7059,    2.6568,    2.7886,    2.8068,    2.7314,    2.7655,    2.7678,    2.7537,    2.6785,    2.7203,    2.7729,    2.7699,    2.7378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:31,5,    2.7398,    2.7698,    2.7409,    2.6965,    2.6568,    2.7886,    2.8068,    2.7314,    2.7655,    2.7582,    2.7497,    2.6817,    2.7029,    2.7614,    2.7646,    2.7365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:32,0,    2.7398,    2.7698,    2.7409,    2.6965,    2.6485,    2.7865,    2.8096,    2.7239,    2.7590,    2.7633,    2.7509,    2.6715,    2.6954,    2.7624,    2.7651,    2.7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:06:32,5,    2.7339,    2.7609,    2.7361,    2.6879,    2.6317,    2.7713,    2.7904,    2.7038,    2.7423,    2.7453,    2.7476,    2.6712,    2.6775,    2.7467,    2.7651,    2.7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
